No.,1文字目,3文字目,出現数
10972,ゅ,8,0
10973,ゅ,9,0
10974,ゅ,0,0
10975,ゅ,＝,1
10976,ゅ,＜,0
10977,ゅ,＞,0
10978,ゅ,＋,1
10979,ゅ,?,0
10980,ゅ,＊,0
10981,ゅ,×,0
10982,ゅ,／,0
10983,ゅ,÷,0
10984,ゅ,＃,0
10985,ゅ,＄,0
10986,ゅ,￥,0
10987,ゅ,％,0
10988,ゅ,＆,0
10989,ょ,あ,27
10990,ょ,い,168
10991,ょ,う,45
10992,ょ,え,18
10993,ょ,お,15
10994,ょ,か,231
10995,ょ,き,121
10996,ょ,く,121
10997,ょ,け,81
10998,ょ,こ,82
10999,ょ,さ,98
11000,ょ,し,309
11001,ょ,す,71
11002,ょ,せ,98
11003,ょ,そ,44
11004,ょ,た,81
11005,ょ,ち,61
11006,ょ,つ,37
11007,ょ,て,64
11008,ょ,と,197
11009,ょ,な,101
11010,ょ,に,236
11011,ょ,ぬ,4
11012,ょ,ね,25
11013,ょ,の,246
11014,ょ,は,179
11015,ょ,ひ,71
11016,ょ,ふ,12
11017,ょ,へ,15
11018,ょ,ほ,62
11019,ょ,ま,26
11020,ょ,み,31
11021,ょ,む,10
11022,ょ,め,50
11023,ょ,も,50
11024,ょ,や,29
11025,ょ,ゆ,24
11026,ょ,よ,23
11027,ょ,ら,24
11028,ょ,り,60
11029,ょ,る,13
11030,ょ,れ,14
11031,ょ,ろ,16
11032,ょ,わ,29
11033,ょ,ゐ,0
11034,ょ,ゑ,0
11035,ょ,を,210
11036,ょ,ん,89
11037,ょ,ヴ,0
11038,ょ,が,234
11039,ょ,ぎ,31
11040,ょ,ぐ,9
11041,ょ,げ,31
11042,ょ,ご,20
11043,ょ,ざ,4
11044,ょ,じ,178
11045,ょ,ず,18
11046,ょ,ぜ,8
11047,ょ,ぞ,7
11048,ょ,だ,62
11049,ょ,ぢ,0
11050,ょ,づ,3
11051,ょ,で,148
11052,ょ,ど,68
11053,ょ,ば,20
11054,ょ,び,12
11055,ょ,ぶ,89
11056,ょ,べ,7
11057,ょ,ぼ,19
11058,ょ,ぱ,1
11059,ょ,ぴ,5
11060,ょ,ぷ,1
11061,ょ,ぺ,1
11062,ょ,ぽ,1
11063,ょ,ぁ,0
11064,ょ,ぃ,0
11065,ょ,ぅ,0
11066,ょ,ぇ,0
11067,ょ,ぉ,0
11068,ょ,っ,19
11069,ょ,ゃ,1
11070,ょ,ゅ,13
11071,ょ,ょ,23
11072,ょ,ゎ,0
11073,ょ,ヵ,0
11074,ょ,ヶ,0
11075,ょ,ー,1
11076,ょ,～,0
11077,ょ,…,1
11078,ょ,・,15
11079,ょ,、,81
11080,ょ,。,134
11081,ょ,，,0
11082,ょ,．,0
11083,ょ,；,0
11084,ょ,：,0
11085,ょ,！,3
11086,ょ,？,4
11087,ょ,「,8
11088,ょ,」,28
11089,ょ,（,21
11090,ょ,）,31
11091,ょ,［,0
11092,ょ,］,0
11093,ょ,｛,0
11094,ょ,｝,0
11095,ょ,‘,0
11096,ょ,’,0
11097,ょ,“,1
11098,ょ,”,3
11099,ょ,1,4
11100,ょ,2,14
11101,ょ,3,3
11102,ょ,4,1
11103,ょ,5,2
11104,ょ,6,5
11105,ょ,7,1
11106,ょ,8,1
11107,ょ,9,0
11108,ょ,0,1
11109,ょ,＝,1
11110,ょ,＜,0
11111,ょ,＞,1
11112,ょ,＋,0
11113,ょ,?,2
11114,ょ,＊,0
11115,ょ,×,0
11116,ょ,／,1
11117,ょ,÷,0
11118,ょ,＃,0
11119,ょ,＄,0
11120,ょ,￥,0
11121,ょ,％,0
11122,ょ,＆,1
11123,ゎ,あ,0
11124,ゎ,い,0
11125,ゎ,う,0
11126,ゎ,え,0
11127,ゎ,お,0
11128,ゎ,か,0
11129,ゎ,き,0
11130,ゎ,く,0
11131,ゎ,け,0
11132,ゎ,こ,0
11133,ゎ,さ,0
11134,ゎ,し,0
11135,ゎ,す,0
11136,ゎ,せ,0
11137,ゎ,そ,0
11138,ゎ,た,0
11139,ゎ,ち,0
11140,ゎ,つ,0
11141,ゎ,て,0
11142,ゎ,と,0
11143,ゎ,な,0
11144,ゎ,に,0
11145,ゎ,ぬ,0
11146,ゎ,ね,0
11147,ゎ,の,0
11148,ゎ,は,0
11149,ゎ,ひ,0
11150,ゎ,ふ,0
11151,ゎ,へ,0
11152,ゎ,ほ,0
11153,ゎ,ま,0
11154,ゎ,み,0
11155,ゎ,む,0
11156,ゎ,め,0
11157,ゎ,も,0
11158,ゎ,や,0
11159,ゎ,ゆ,0
11160,ゎ,よ,0
11161,ゎ,ら,0
11162,ゎ,り,0
11163,ゎ,る,0
11164,ゎ,れ,0
11165,ゎ,ろ,0
11166,ゎ,わ,0
11167,ゎ,ゐ,0
11168,ゎ,ゑ,0
11169,ゎ,を,0
11170,ゎ,ん,0
11171,ゎ,ヴ,0
11172,ゎ,が,0
11173,ゎ,ぎ,0
11174,ゎ,ぐ,0
11175,ゎ,げ,0
11176,ゎ,ご,0
11177,ゎ,ざ,0
11178,ゎ,じ,0
11179,ゎ,ず,0
11180,ゎ,ぜ,0
11181,ゎ,ぞ,0
11182,ゎ,だ,0
11183,ゎ,ぢ,0
11184,ゎ,づ,0
11185,ゎ,で,0
11186,ゎ,ど,0
11187,ゎ,ば,0
11188,ゎ,び,0
11189,ゎ,ぶ,0
11190,ゎ,べ,0
11191,ゎ,ぼ,0
11192,ゎ,ぱ,0
11193,ゎ,ぴ,0
11194,ゎ,ぷ,0
11195,ゎ,ぺ,0
11196,ゎ,ぽ,0
11197,ゎ,ぁ,0
11198,ゎ,ぃ,0
11199,ゎ,ぅ,0
11200,ゎ,ぇ,0
11201,ゎ,ぉ,0
11202,ゎ,っ,0
11203,ゎ,ゃ,0
11204,ゎ,ゅ,0
11205,ゎ,ょ,0
11206,ゎ,ゎ,0
11207,ゎ,ヵ,0
11208,ゎ,ヶ,0
11209,ゎ,ー,0
11210,ゎ,～,0
11211,ゎ,…,0
11212,ゎ,・,0
11213,ゎ,、,0
11214,ゎ,。,0
11215,ゎ,，,0
11216,ゎ,．,0
11217,ゎ,；,0
11218,ゎ,：,0
11219,ゎ,！,0
11220,ゎ,？,0
11221,ゎ,「,0
11222,ゎ,」,0
11223,ゎ,（,0
11224,ゎ,）,0
11225,ゎ,［,0
11226,ゎ,］,0
11227,ゎ,｛,0
11228,ゎ,｝,0
11229,ゎ,‘,0
11230,ゎ,’,0
11231,ゎ,“,0
11232,ゎ,”,0
11233,ゎ,1,0
11234,ゎ,2,0
11235,ゎ,3,0
11236,ゎ,4,0
11237,ゎ,5,0
11238,ゎ,6,0
11239,ゎ,7,0
11240,ゎ,8,0
11241,ゎ,9,0
11242,ゎ,0,0
11243,ゎ,＝,0
11244,ゎ,＜,0
11245,ゎ,＞,0
11246,ゎ,＋,0
11247,ゎ,?,0
11248,ゎ,＊,0
11249,ゎ,×,0
11250,ゎ,／,0
11251,ゎ,÷,0
11252,ゎ,＃,0
11253,ゎ,＄,0
11254,ゎ,￥,0
11255,ゎ,％,0
11256,ゎ,＆,0
11257,ヵ,あ,0
11258,ヵ,い,0
11259,ヵ,う,0
11260,ヵ,え,0
11261,ヵ,お,0
11262,ヵ,か,0
11263,ヵ,き,0
11264,ヵ,く,0
11265,ヵ,け,0
11266,ヵ,こ,0
11267,ヵ,さ,0
11268,ヵ,し,0
11269,ヵ,す,0
11270,ヵ,せ,0
11271,ヵ,そ,0
11272,ヵ,た,0
11273,ヵ,ち,0
11274,ヵ,つ,0
11275,ヵ,て,0
11276,ヵ,と,0
11277,ヵ,な,0
11278,ヵ,に,0
11279,ヵ,ぬ,0
11280,ヵ,ね,0
11281,ヵ,の,0
11282,ヵ,は,0
11283,ヵ,ひ,0
11284,ヵ,ふ,0
11285,ヵ,へ,0
11286,ヵ,ほ,0
11287,ヵ,ま,0
11288,ヵ,み,0
11289,ヵ,む,0
11290,ヵ,め,0
11291,ヵ,も,0
11292,ヵ,や,0
11293,ヵ,ゆ,0
11294,ヵ,よ,0
11295,ヵ,ら,0
11296,ヵ,り,0
11297,ヵ,る,0
11298,ヵ,れ,0
11299,ヵ,ろ,0
11300,ヵ,わ,0
11301,ヵ,ゐ,0
11302,ヵ,ゑ,0
11303,ヵ,を,0
11304,ヵ,ん,0
11305,ヵ,ヴ,0
11306,ヵ,が,0
11307,ヵ,ぎ,0
11308,ヵ,ぐ,0
11309,ヵ,げ,0
11310,ヵ,ご,0
11311,ヵ,ざ,0
11312,ヵ,じ,0
11313,ヵ,ず,0
11314,ヵ,ぜ,0
11315,ヵ,ぞ,0
11316,ヵ,だ,0
11317,ヵ,ぢ,0
11318,ヵ,づ,0
11319,ヵ,で,0
11320,ヵ,ど,0
11321,ヵ,ば,0
11322,ヵ,び,0
11323,ヵ,ぶ,0
11324,ヵ,べ,0
11325,ヵ,ぼ,0
11326,ヵ,ぱ,0
11327,ヵ,ぴ,0
11328,ヵ,ぷ,0
11329,ヵ,ぺ,0
11330,ヵ,ぽ,0
11331,ヵ,ぁ,0
11332,ヵ,ぃ,0
11333,ヵ,ぅ,0
11334,ヵ,ぇ,0
11335,ヵ,ぉ,0
11336,ヵ,っ,0
11337,ヵ,ゃ,0
11338,ヵ,ゅ,0
11339,ヵ,ょ,0
11340,ヵ,ゎ,0
11341,ヵ,ヵ,0
11342,ヵ,ヶ,0
11343,ヵ,ー,0
11344,ヵ,～,0
11345,ヵ,…,0
11346,ヵ,・,0
11347,ヵ,、,0
11348,ヵ,。,0
11349,ヵ,，,0
11350,ヵ,．,0
11351,ヵ,；,0
11352,ヵ,：,0
11353,ヵ,！,0
11354,ヵ,？,0
11355,ヵ,「,0
11356,ヵ,」,0
11357,ヵ,（,0
11358,ヵ,）,0
11359,ヵ,［,0
11360,ヵ,］,0
11361,ヵ,｛,0
11362,ヵ,｝,0
11363,ヵ,‘,0
11364,ヵ,’,0
11365,ヵ,“,0
11366,ヵ,”,0
11367,ヵ,1,0
11368,ヵ,2,0
11369,ヵ,3,0
11370,ヵ,4,0
11371,ヵ,5,0
11372,ヵ,6,0
11373,ヵ,7,0
11374,ヵ,8,0
11375,ヵ,9,0
11376,ヵ,0,0
11377,ヵ,＝,0
11378,ヵ,＜,0
11379,ヵ,＞,0
11380,ヵ,＋,0
11381,ヵ,?,0
11382,ヵ,＊,0
11383,ヵ,×,0
11384,ヵ,／,0
11385,ヵ,÷,0
11386,ヵ,＃,0
11387,ヵ,＄,0
11388,ヵ,￥,0
11389,ヵ,％,0
11390,ヵ,＆,0
11391,ヶ,あ,0
11392,ヶ,い,0
11393,ヶ,う,0
11394,ヶ,え,0
11395,ヶ,お,0
11396,ヶ,か,0
11397,ヶ,き,0
11398,ヶ,く,0
11399,ヶ,け,0
11400,ヶ,こ,0
11401,ヶ,さ,0
11402,ヶ,し,0
11403,ヶ,す,0
11404,ヶ,せ,0
11405,ヶ,そ,0
11406,ヶ,た,0
11407,ヶ,ち,0
11408,ヶ,つ,0
11409,ヶ,て,0
11410,ヶ,と,0
11411,ヶ,な,0
11412,ヶ,に,0
11413,ヶ,ぬ,0
11414,ヶ,ね,0
11415,ヶ,の,0
11416,ヶ,は,0
11417,ヶ,ひ,0
11418,ヶ,ふ,0
11419,ヶ,へ,0
11420,ヶ,ほ,0
11421,ヶ,ま,0
11422,ヶ,み,0
11423,ヶ,む,0
11424,ヶ,め,0
11425,ヶ,も,0
11426,ヶ,や,0
11427,ヶ,ゆ,0
11428,ヶ,よ,0
11429,ヶ,ら,0
11430,ヶ,り,0
11431,ヶ,る,0
11432,ヶ,れ,0
11433,ヶ,ろ,0
11434,ヶ,わ,0
11435,ヶ,ゐ,0
11436,ヶ,ゑ,0
11437,ヶ,を,0
11438,ヶ,ん,0
11439,ヶ,ヴ,0
11440,ヶ,が,0
11441,ヶ,ぎ,0
11442,ヶ,ぐ,0
11443,ヶ,げ,0
11444,ヶ,ご,0
11445,ヶ,ざ,0
11446,ヶ,じ,0
11447,ヶ,ず,0
11448,ヶ,ぜ,0
11449,ヶ,ぞ,0
11450,ヶ,だ,0
11451,ヶ,ぢ,0
11452,ヶ,づ,0
11453,ヶ,で,0
11454,ヶ,ど,0
11455,ヶ,ば,0
11456,ヶ,び,0
11457,ヶ,ぶ,0
11458,ヶ,べ,0
11459,ヶ,ぼ,0
11460,ヶ,ぱ,0
11461,ヶ,ぴ,0
11462,ヶ,ぷ,0
11463,ヶ,ぺ,0
11464,ヶ,ぽ,0
11465,ヶ,ぁ,0
11466,ヶ,ぃ,0
11467,ヶ,ぅ,0
11468,ヶ,ぇ,0
11469,ヶ,ぉ,0
11470,ヶ,っ,0
11471,ヶ,ゃ,0
11472,ヶ,ゅ,0
11473,ヶ,ょ,0
11474,ヶ,ゎ,0
11475,ヶ,ヵ,0
11476,ヶ,ヶ,0
11477,ヶ,ー,0
11478,ヶ,～,0
11479,ヶ,…,0
11480,ヶ,・,0
11481,ヶ,、,0
11482,ヶ,。,0
11483,ヶ,，,0
11484,ヶ,．,0
11485,ヶ,；,0
11486,ヶ,：,0
11487,ヶ,！,0
11488,ヶ,？,0
11489,ヶ,「,0
11490,ヶ,」,0
11491,ヶ,（,0
11492,ヶ,）,0
11493,ヶ,［,0
11494,ヶ,］,0
11495,ヶ,｛,0
11496,ヶ,｝,0
11497,ヶ,‘,0
11498,ヶ,’,0
11499,ヶ,“,0
11500,ヶ,”,0
11501,ヶ,1,0
11502,ヶ,2,0
11503,ヶ,3,0
11504,ヶ,4,0
11505,ヶ,5,0
11506,ヶ,6,0
11507,ヶ,7,0
11508,ヶ,8,0
11509,ヶ,9,0
11510,ヶ,0,0
11511,ヶ,＝,0
11512,ヶ,＜,0
11513,ヶ,＞,0
11514,ヶ,＋,0
11515,ヶ,?,0
11516,ヶ,＊,0
11517,ヶ,×,0
11518,ヶ,／,0
11519,ヶ,÷,0
11520,ヶ,＃,0
11521,ヶ,＄,0
11522,ヶ,￥,0
11523,ヶ,％,0
11524,ヶ,＆,0
11525,ー,あ,53
11526,ー,い,66
11527,ー,う,21
11528,ー,え,6
11529,ー,お,24
11530,ー,か,42
11531,ー,き,25
11532,ー,く,18
11533,ー,け,8
11534,ー,こ,16
11535,ー,さ,26
11536,ー,し,65
11537,ー,す,65
11538,ー,せ,18
11539,ー,そ,27
11540,ー,た,23
11541,ー,ち,13
11542,ー,つ,12
11543,ー,て,14
11544,ー,と,62
11545,ー,な,65
11546,ー,に,74
11547,ー,ぬ,1
11548,ー,ね,4
11549,ー,の,138
11550,ー,は,76
11551,ー,ひ,10
11552,ー,ふ,14
11553,ー,へ,5
11554,ー,ほ,7
11555,ー,ま,17
11556,ー,み,10
11557,ー,む,6
11558,ー,め,19
11559,ー,も,30
11560,ー,や,11
11561,ー,ゆ,0
11562,ー,よ,13
11563,ー,ら,15
11564,ー,り,14
11565,ー,る,33
11566,ー,れ,8
11567,ー,ろ,7
11568,ー,わ,13
11569,ー,ゐ,0
11570,ー,ゑ,0
11571,ー,を,97
11572,ー,ん,134
11573,ー,ヴ,0
11574,ー,が,57
11575,ー,ぎ,5
11576,ー,ぐ,2
11577,ー,げ,6
11578,ー,ご,4
11579,ー,ざ,5
11580,ー,じ,21
11581,ー,ず,7
11582,ー,ぜ,3
11583,ー,ぞ,0
11584,ー,だ,23
11585,ー,ぢ,0
11586,ー,づ,0
11587,ー,で,86
11588,ー,ど,11
11589,ー,ば,11
11590,ー,び,4
11591,ー,ぶ,8
11592,ー,べ,14
11593,ー,ぼ,4
11594,ー,ぱ,12
11595,ー,ぴ,3
11596,ー,ぷ,6
11597,ー,ぺ,8
11598,ー,ぽ,6
11599,ー,ぁ,4
11600,ー,ぃ,19
11601,ー,ぅ,1
11602,ー,ぇ,6
11603,ー,ぉ,0
11604,ー,っ,35
11605,ー,ゃ,20
11606,ー,ゅ,97
11607,ー,ょ,51
11608,ー,ゎ,0
11609,ー,ヵ,0
11610,ー,ヶ,0
11611,ー,ー,153
11612,ー,～,0
11613,ー,…,0
11614,ー,・,7
11615,ー,、,35
11616,ー,。,26
11617,ー,，,0
11618,ー,．,0
11619,ー,；,0
11620,ー,：,0
11621,ー,！,14
11622,ー,？,2
11623,ー,「,12
11624,ー,」,33
11625,ー,（,9
11626,ー,）,10
11627,ー,［,0
11628,ー,］,0
11629,ー,｛,0
11630,ー,｝,0
11631,ー,‘,0
11632,ー,’,0
11633,ー,“,0
11634,ー,”,2
11635,ー,1,4
11636,ー,2,9
11637,ー,3,0
11638,ー,4,0
11639,ー,5,3
11640,ー,6,3
11641,ー,7,0
11642,ー,8,0
11643,ー,9,1
11644,ー,0,1
11645,ー,＝,2
11646,ー,＜,0
11647,ー,＞,0
11648,ー,＋,0
11649,ー,?,0
11650,ー,＊,0
11651,ー,×,0
11652,ー,／,0
11653,ー,÷,0
11654,ー,＃,0
11655,ー,＄,0
11656,ー,￥,0
11657,ー,％,0
11658,ー,＆,0
11659,～,あ,1
11660,～,い,1
11661,～,う,0
11662,～,え,0
11663,～,お,2
11664,～,か,0
11665,～,き,0
11666,～,く,0
11667,～,け,0
11668,～,こ,2
11669,～,さ,1
11670,～,し,0
11671,～,す,0
11672,～,せ,0
11673,～,そ,2
11674,～,た,0
11675,～,ち,2
11676,～,つ,0
11677,～,て,0
11678,～,と,4
11679,～,な,2
11680,～,に,1
11681,～,ぬ,0
11682,～,ね,2
11683,～,の,0
11684,～,は,0
11685,～,ひ,2
11686,～,ふ,2
11687,～,へ,0
11688,～,ほ,0
11689,～,ま,0
11690,～,み,0
11691,～,む,0
11692,～,め,0
11693,～,も,0
11694,～,や,0
11695,～,ゆ,0
11696,～,よ,0
11697,～,ら,0
11698,～,り,0
11699,～,る,0
11700,～,れ,0
11701,～,ろ,0
11702,～,わ,0
11703,～,ゐ,0
11704,～,ゑ,0
11705,～,を,0
11706,～,ん,2
11707,～,ヴ,0
11708,～,が,0
11709,～,ぎ,0
11710,～,ぐ,0
11711,～,げ,0
11712,～,ご,1
11713,～,ざ,0
11714,～,じ,1
11715,～,ず,0
11716,～,ぜ,0
11717,～,ぞ,0
11718,～,だ,0
11719,～,ぢ,0
11720,～,づ,0
11721,～,で,0
11722,～,ど,0
11723,～,ば,0
11724,～,び,0
11725,～,ぶ,0
11726,～,べ,2
11727,～,ぼ,0
11728,～,ぱ,0
11729,～,ぴ,0
11730,～,ぷ,0
11731,～,ぺ,0
11732,～,ぽ,0
11733,～,ぁ,0
11734,～,ぃ,0
11735,～,ぅ,0
11736,～,ぇ,0
11737,～,ぉ,0
11738,～,っ,1
11739,～,ゃ,0
11740,～,ゅ,0
11741,～,ょ,0
11742,～,ゎ,0
11743,～,ヵ,0
11744,～,ヶ,0
11745,～,ー,0
11746,～,～,19
11747,～,…,1
11748,～,・,1
11749,～,、,5
11750,～,。,2
11751,～,，,0
11752,～,．,1
11753,～,；,0
11754,～,：,0
11755,～,！,3
11756,～,？,1
11757,～,「,0
11758,～,」,0
11759,～,（,5
11760,～,）,0
11761,～,［,0
11762,～,］,0
11763,～,｛,0
11764,～,｝,0
11765,～,‘,0
11766,～,’,0
11767,～,“,0
11768,～,”,0
11769,～,1,0
11770,～,2,0
11771,～,3,0
11772,～,4,0
11773,～,5,1
11774,～,6,0
11775,～,7,0
11776,～,8,0
11777,～,9,0
11778,～,0,8
11779,～,＝,0
11780,～,＜,0
11781,～,＞,0
11782,～,＋,0
11783,～,?,0
11784,～,＊,0
11785,～,×,0
11786,～,／,0
11787,～,÷,0
11788,～,＃,0
11789,～,＄,0
11790,～,￥,0
11791,～,％,0
11792,～,＆,0
11793,…,あ,13
11794,…,い,23
11795,…,う,11
11796,…,え,0
11797,…,お,9
11798,…,か,8
11799,…,き,4
11800,…,く,3
11801,…,け,2
11802,…,こ,9
11803,…,さ,3
11804,…,し,3
11805,…,す,3
11806,…,せ,1
11807,…,そ,12
11808,…,た,5
11809,…,ち,9
11810,…,つ,4
11811,…,て,2
11812,…,と,13
11813,…,な,11
11814,…,に,8
11815,…,ぬ,2
11816,…,ね,0
11817,…,の,5
11818,…,は,17
11819,…,ひ,7
11820,…,ふ,2
11821,…,へ,0
11822,…,ほ,2
11823,…,ま,6
11824,…,み,2
11825,…,む,1
11826,…,め,2
11827,…,も,1
11828,…,や,7
11829,…,ゆ,3
11830,…,よ,2
11831,…,ら,1
11832,…,り,4
11833,…,る,3
11834,…,れ,5
11835,…,ろ,2
11836,…,わ,6
11837,…,ゐ,0
11838,…,ゑ,0
11839,…,を,0
11840,…,ん,16
11841,…,ヴ,0
11842,…,が,1
11843,…,ぎ,0
11844,…,ぐ,1
11845,…,げ,1
11846,…,ご,4
11847,…,ざ,0
11848,…,じ,4
11849,…,ず,2
11850,…,ぜ,0
11851,…,ぞ,0
11852,…,だ,7
11853,…,ぢ,0
11854,…,づ,0
11855,…,で,4
11856,…,ど,5
11857,…,ば,0
11858,…,び,1
11859,…,ぶ,0
11860,…,べ,1
11861,…,ぼ,1
11862,…,ぱ,0
11863,…,ぴ,1
11864,…,ぷ,1
11865,…,ぺ,0
11866,…,ぽ,0
11867,…,ぁ,2
11868,…,ぃ,0
11869,…,ぅ,1
11870,…,ぇ,1
11871,…,ぉ,0
11872,…,っ,11
11873,…,ゃ,2
11874,…,ゅ,6
11875,…,ょ,3
11876,…,ゎ,0
11877,…,ヵ,0
11878,…,ヶ,0
11879,…,ー,0
11880,…,～,0
11881,…,…,3
11882,…,・,0
11883,…,、,16
11884,…,。,23
11885,…,，,0
11886,…,．,0
11887,…,；,0
11888,…,：,0
11889,…,！,1
11890,…,？,5
11891,…,「,32
11892,…,」,44
11893,…,（,2
11894,…,）,1
11895,…,［,0
11896,…,］,0
11897,…,｛,0
11898,…,｝,0
11899,…,‘,0
11900,…,’,0
11901,…,“,0
11902,…,”,0
11903,…,1,0
11904,…,2,0
11905,…,3,0
11906,…,4,0
11907,…,5,0
11908,…,6,0
11909,…,7,0
11910,…,8,1
11911,…,9,0
11912,…,0,0
11913,…,＝,0
11914,…,＜,0
11915,…,＞,0
11916,…,＋,0
11917,…,?,0
11918,…,＊,0
11919,…,×,0
11920,…,／,0
11921,…,÷,0
11922,…,＃,0
11923,…,＄,0
11924,…,￥,0
11925,…,％,0
11926,…,＆,0
11927,・,あ,10
11928,・,い,31
11929,・,う,25
11930,・,え,2
11931,・,お,13
11932,・,か,6
11933,・,き,7
11934,・,く,9
11935,・,け,3
11936,・,こ,8
11937,・,さ,10
11938,・,し,6
11939,・,す,1
11940,・,せ,0
11941,・,そ,7
11942,・,た,10
11943,・,ち,4
11944,・,つ,6
11945,・,て,4
11946,・,と,8
11947,・,な,6
11948,・,に,4
11949,・,ぬ,1
11950,・,ね,3
11951,・,の,5
11952,・,は,1
11953,・,ひ,0
11954,・,ふ,15
11955,・,へ,0
11956,・,ほ,5
11957,・,ま,11
11958,・,み,3
11959,・,む,1
11960,・,め,0
11961,・,も,2
11962,・,や,5
11963,・,ゆ,0
11964,・,よ,2
11965,・,ら,5
11966,・,り,3
11967,・,る,2
11968,・,れ,2
11969,・,ろ,4
11970,・,わ,3
11971,・,ゐ,0
11972,・,ゑ,0
11973,・,を,1
11974,・,ん,30
11975,・,ヴ,0
11976,・,が,4
11977,・,ぎ,0
11978,・,ぐ,1
11979,・,げ,3
11980,・,ご,0
11981,・,ざ,1
11982,・,じ,2
11983,・,ず,0
11984,・,ぜ,0
11985,・,ぞ,0
11986,・,だ,2
11987,・,ぢ,0
11988,・,づ,2
11989,・,で,1
11990,・,ど,5
11991,・,ば,4
11992,・,び,0
11993,・,ぶ,5
11994,・,べ,1
11995,・,ぼ,0
11996,・,ぱ,2
11997,・,ぴ,0
11998,・,ぷ,1
11999,・,ぺ,0
12000,・,ぽ,0
12001,・,ぁ,0
12002,・,ぃ,0
12003,・,ぅ,0
12004,・,ぇ,2
12005,・,ぉ,0
12006,・,っ,11
12007,・,ゃ,3
12008,・,ゅ,7
12009,・,ょ,7
12010,・,ゎ,0
12011,・,ヵ,0
12012,・,ヶ,0
12013,・,ー,4
12014,・,～,0
12015,・,…,0
12016,・,・,101
12017,・,、,0
12018,・,。,15
12019,・,，,0
12020,・,．,1
12021,・,；,0
12022,・,：,0
12023,・,！,1
12024,・,？,0
12025,・,「,2
12026,・,」,12
12027,・,（,2
12028,・,）,3
12029,・,［,0
12030,・,］,0
12031,・,｛,0
12032,・,｝,0
12033,・,‘,0
12034,・,’,0
12035,・,“,0
12036,・,”,0
12037,・,1,3
12038,・,2,0
12039,・,3,1
12040,・,4,1
12041,・,5,0
12042,・,6,0
12043,・,7,0
12044,・,8,0
12045,・,9,0
12046,・,0,0
12047,・,＝,0
12048,・,＜,0
12049,・,＞,0
12050,・,＋,0
12051,・,?,0
12052,・,＊,0
12053,・,×,0
12054,・,／,0
12055,・,÷,0
12056,・,＃,0
12057,・,＄,0
12058,・,￥,0
12059,・,％,0
12060,・,＆,0
12061,、,あ,117
12062,、,い,685
12063,、,う,488
12064,、,え,68
12065,、,お,206
12066,、,か,311
12067,、,き,195
12068,、,く,242
12069,、,け,59
12070,、,こ,269
12071,、,さ,95
12072,、,し,237
12073,、,す,85
12074,、,せ,39
12075,、,そ,92
12076,、,た,367
12077,、,ち,189
12078,、,つ,202
12079,、,て,81
12080,、,と,314
12081,、,な,223
12082,、,に,130
12083,、,ぬ,7
12084,、,ね,51
12085,、,の,491
12086,、,は,90
12087,、,ひ,44
12088,、,ふ,33
12089,、,へ,12
12090,、,ほ,86
12091,、,ま,252
12092,、,み,118
12093,、,む,38
12094,、,め,68
12095,、,も,122
12096,、,や,87
12097,、,ゆ,24
12098,、,よ,53
12099,、,ら,129
12100,、,り,109
12101,、,る,187
12102,、,れ,404
12103,、,ろ,88
12104,、,わ,139
12105,、,ゐ,0
12106,、,ゑ,0
12107,、,を,14
12108,、,ん,874
12109,、,ヴ,0
12110,、,が,100
12111,、,ぎ,34
12112,、,ぐ,35
12113,、,げ,26
12114,、,ご,54
12115,、,ざ,28
12116,、,じ,141
12117,、,ず,78
12118,、,ぜ,37
12119,、,ぞ,20
12120,、,だ,97
12121,、,ぢ,3
12122,、,づ,9
12123,、,で,38
12124,、,ど,73
12125,、,ば,69
12126,、,び,25
12127,、,ぶ,80
12128,、,べ,38
12129,、,ぼ,38
12130,、,ぱ,7
12131,、,ぴ,3
12132,、,ぷ,15
12133,、,ぺ,1
12134,、,ぽ,4
12135,、,ぁ,9
12136,、,ぃ,3
12137,、,ぅ,0
12138,、,ぇ,8
12139,、,ぉ,0
12140,、,っ,351
12141,、,ゃ,78
12142,、,ゅ,137
12143,、,ょ,274
12144,、,ゎ,0
12145,、,ヵ,0
12146,、,ヶ,0
12147,、,ー,118
12148,、,～,6
12149,、,…,3
12150,、,・,2
12151,、,、,18
12152,、,。,3
12153,、,，,2
12154,、,．,0
12155,、,；,0
12156,、,：,1
12157,、,！,0
12158,、,？,1
12159,、,「,25
12160,、,」,1
12161,、,（,2
12162,、,）,0
12163,、,［,0
12164,、,］,0
12165,、,｛,0
12166,、,｝,0
12167,、,‘,0
12168,、,’,0
12169,、,“,0
12170,、,”,0
12171,、,1,14
12172,、,2,13
12173,、,3,7
12174,、,4,6
12175,、,5,13
12176,、,6,2
12177,、,7,4
12178,、,8,4
12179,、,9,13
12180,、,0,39
12181,、,＝,0
12182,、,＜,0
12183,、,＞,0
12184,、,＋,0
12185,、,?,2
12186,、,＊,0
12187,、,×,0
12188,、,／,0
12189,、,÷,0
12190,、,＃,0
12191,、,＄,0
12192,、,￥,0
12193,、,％,0
12194,、,＆,0
12195,。,あ,89
12196,。,い,342
12197,。,う,322
12198,。,え,37
12199,。,お,149
12200,。,か,320
12201,。,き,111
12202,。,く,199
12203,。,け,38
12204,。,こ,252
12205,。,さ,49
12206,。,し,279
